total_doc_num=500 doc_type=2 qry_type=2
VOM19980302.0700.3423 -7.842568e-002 VOM19980302.0700.3423
VOM19980501.0700.0491 -7.858741e-002 VOM19980501.0700.0491
VOM19980520.0730.0002 -7.887384e-002 VOM19980520.0730.0002
VOM19980503.0700.0546 -7.899308e-002 VOM19980503.0700.0546
VOM19980223.0700.0945 -7.901850e-002 VOM19980223.0700.0945
VOM19980222.0700.2288 -7.903589e-002 VOM19980222.0700.2288
VOM19980607.0730.0062 -7.905118e-002 VOM19980607.0730.0062
VOM19980607.0700.0193 -7.905118e-002 VOM19980607.0700.0193
VOM19980625.0730.0124 -7.914207e-002 VOM19980625.0730.0124
VOM19980315.0700.1260 -7.915320e-002 VOM19980315.0700.1260
VOM19980612.0730.0117 -7.928968e-002 VOM19980612.0730.0117
VOM19980626.0900.0096 -7.938515e-002 VOM19980626.0900.0096
VOM19980626.0730.0094 -7.938515e-002 VOM19980626.0730.0094
VOM19980317.0700.0383 -7.972053e-002 VOM19980317.0700.0383
VOM19980618.0900.0242 -7.996691e-002 VOM19980618.0900.0242
VOM19980304.0900.0313 -7.999126e-002 VOM19980304.0900.0313
VOM19980301.0700.0250 -8.006282e-002 VOM19980301.0700.0250
VOM19980427.0900.0219 -8.041429e-002 VOM19980427.0900.0219
VOM19980527.0900.0188 -8.054939e-002 VOM19980527.0900.0188
VOM19980413.0900.0207 -8.066358e-002 VOM19980413.0900.0207
VOM19980625.0730.0189 -8.073725e-002 VOM19980625.0730.0189
VOM19980612.0900.0168 -8.074447e-002 VOM19980612.0900.0168
VOM19980626.0700.0212 -8.125320e-002 VOM19980626.0700.0212
VOM19980316.0700.0386 -8.127922e-002 VOM19980316.0700.0386
VOM19980404.0700.1677 -8.145086e-002 VOM19980404.0700.1677
VOM19980630.0900.0169 -8.149997e-002 VOM19980630.0900.0169
VOM19980527.0900.0260 -8.157950e-002 VOM19980527.0900.0260
VOM19980312.0900.1930 -8.160060e-002 VOM19980312.0900.1930
VOM19980530.0730.0069 -8.164134e-002 VOM19980530.0730.0069
VOM19980530.0700.0166 -8.164134e-002 VOM19980530.0700.0166
VOM19980223.0900.1935 -8.171982e-002 VOM19980223.0900.1935
VOM19980316.0700.0180 -8.177897e-002 VOM19980316.0700.0180
VOM19980327.0900.0179 -8.187403e-002 VOM19980327.0900.0179
VOM19980501.0700.0090 -8.212647e-002 VOM19980501.0700.0090
VOM19980311.0700.0565 -8.215734e-002 VOM19980311.0700.0565
VOM19980304.0700.0182 -8.237552e-002 VOM19980304.0700.0182
VOM19980224.0700.0299 -8.242688e-002 VOM19980224.0700.0299
VOM19980603.0700.0226 -8.251858e-002 VOM19980603.0700.0226
VOM19980224.0700.0616 -8.257106e-002 VOM19980224.0700.0616
VOM19980303.0700.0696 -8.282964e-002 VOM19980303.0700.0696
VOM19980303.0700.0524 -8.286381e-002 VOM19980303.0700.0524
VOM19980301.0700.0358 -8.287378e-002 VOM19980301.0700.0358
VOM19980526.0730.0098 -8.314639e-002 VOM19980526.0730.0098
VOM19980617.0730.0280 -8.318321e-002 VOM19980617.0730.0280
VOM19980223.0700.0562 -8.320437e-002 VOM19980223.0700.0562
VOM19980326.0900.3491 -8.338264e-002 VOM19980326.0900.3491
VOM19980325.0900.0160 -8.343317e-002 VOM19980325.0900.0160
VOM19980625.0700.0205 -8.349488e-002 VOM19980625.0700.0205
VOM19980226.0900.3443 -8.356731e-002 VOM19980226.0900.3443
VOM19980526.0700.0245 -8.357107e-002 VOM19980526.0700.0245
VOM19980504.0700.0268 -8.378946e-002 VOM19980504.0700.0268
VOM19980317.0900.2122 -8.381104e-002 VOM19980317.0900.2122
VOM19980531.0700.0531 -8.381778e-002 VOM19980531.0700.0531
VOM19980604.0900.0182 -8.386963e-002 VOM19980604.0900.0182
VOM19980403.0900.0398 -8.387578e-002 VOM19980403.0900.0398
VOM19980228.0700.2616 -8.415060e-002 VOM19980228.0700.2616
VOM19980617.0900.0052 -8.428771e-002 VOM19980617.0900.0052
VOM19980607.0700.0551 -8.431304e-002 VOM19980607.0700.0551
VOM19980526.0900.0153 -8.434673e-002 VOM19980526.0900.0153
VOM19980623.0700.0558 -8.445937e-002 VOM19980623.0700.0558
VOM19980623.0700.0543 -8.453877e-002 VOM19980623.0700.0543
VOM19980627.0700.0360 -8.454873e-002 VOM19980627.0700.0360
VOM19980526.0730.0177 -8.500852e-002 VOM19980526.0730.0177
VOM19980609.0730.0080 -8.502589e-002 VOM19980609.0730.0080
VOM19980609.0700.0178 -8.502589e-002 VOM19980609.0700.0178
VOM19980220.0900.1979 -8.521623e-002 VOM19980220.0900.1979
VOM19980609.0900.0043 -8.536726e-002 VOM19980609.0900.0043
VOM19980222.0700.1842 -8.542850e-002 VOM19980222.0700.1842
VOM19980623.0730.0228 -8.550778e-002 VOM19980623.0730.0228
VOM19980304.0900.0276 -8.561970e-002 VOM19980304.0900.0276
VOM19980628.0700.0407 -8.590887e-002 VOM19980628.0700.0407
VOM19980319.0900.3389 -8.597579e-002 VOM19980319.0900.3389
VOM19980306.0700.0354 -8.602968e-002 VOM19980306.0700.0354
VOM19980316.0700.1207 -8.605862e-002 VOM19980316.0700.1207
VOM19980511.0900.0097 -8.629578e-002 VOM19980511.0900.0097
VOM19980220.0700.0521 -8.640768e-002 VOM19980220.0700.0521
VOM19980625.0700.0548 -8.654002e-002 VOM19980625.0700.0548
VOM19980223.0700.0417 -8.654986e-002 VOM19980223.0700.0417
VOM19980302.0700.2096 -8.658594e-002 VOM19980302.0700.2096
VOM19980222.0700.0151 -8.669197e-002 VOM19980222.0700.0151
VOM19980226.0900.1806 -8.680522e-002 VOM19980226.0900.1806
VOM19980503.0730.0027 -8.701181e-002 VOM19980503.0730.0027
VOM19980610.0700.0147 -8.722880e-002 VOM19980610.0700.0147
VOM19980303.0700.0752 -8.727038e-002 VOM19980303.0700.0752
VOM19980507.0700.0521 -8.761599e-002 VOM19980507.0700.0521
VOM19980410.0900.0146 -8.763596e-002 VOM19980410.0900.0146
VOM19980504.0730.0100 -8.765796e-002 VOM19980504.0730.0100
VOM19980524.0730.0061 -8.771072e-002 VOM19980524.0730.0061
VOM19980524.0700.0265 -8.771072e-002 VOM19980524.0700.0265
VOM19980620.0730.0270 -8.773235e-002 VOM19980620.0730.0270
VOM19980303.0900.0275 -8.790367e-002 VOM19980303.0900.0275
VOM19980607.0730.0198 -8.800685e-002 VOM19980607.0730.0198
VOM19980301.0700.0322 -8.804612e-002 VOM19980301.0700.0322
VOM19980618.0700.0114 -8.821031e-002 VOM19980618.0700.0114
VOM19980509.0730.0002 -8.823057e-002 VOM19980509.0730.0002
VOM19980304.0700.0304 -8.823669e-002 VOM19980304.0700.0304
VOM19980317.0700.0588 -8.846812e-002 VOM19980317.0700.0588
VOM19980319.0900.0259 -8.847447e-002 VOM19980319.0900.0259
VOM19980315.0700.2005 -8.852611e-002 VOM19980315.0700.2005
VOM19980315.0700.0358 -8.866305e-002 VOM19980315.0700.0358
VOM19980428.0900.0254 -8.878759e-002 VOM19980428.0900.0254
VOM19980522.0730.0190 -8.879958e-002 VOM19980522.0730.0190
VOM19980522.0900.0185 -8.948147e-002 VOM19980522.0900.0185
VOM19980531.0730.0195 -8.954585e-002 VOM19980531.0730.0195
VOM19980531.0700.0380 -8.972488e-002 VOM19980531.0700.0380
VOM19980223.0900.1091 -9.003861e-002 VOM19980223.0900.1091
VOM19980509.0700.0089 -9.011514e-002 VOM19980509.0700.0089
VOM19980319.0700.0452 -9.022540e-002 VOM19980319.0700.0452
VOM19980503.0700.0160 -9.043393e-002 VOM19980503.0700.0160
VOM19980511.0900.0178 -9.073607e-002 VOM19980511.0900.0178
VOM19980223.0700.0197 -9.080730e-002 VOM19980223.0700.0197
VOM19980223.0900.1740 -9.134094e-002 VOM19980223.0900.1740
VOM19980627.0700.0429 -9.164356e-002 VOM19980627.0700.0429
VOM19980602.0730.0002 -9.184163e-002 VOM19980602.0730.0002
VOM19980520.0700.0265 -9.259481e-002 VOM19980520.0700.0265
VOM19980524.0700.0373 -9.266172e-002 VOM19980524.0700.0373
VOM19980223.0900.0154 -9.270676e-002 VOM19980223.0900.0154
VOM19980505.0900.0005 -9.304158e-002 VOM19980505.0900.0005
VOM19980305.0900.2978 -9.310181e-002 VOM19980305.0900.2978
VOM19980520.0900.0151 -9.329437e-002 VOM19980520.0900.0151
VOM19980319.0900.2063 -9.371056e-002 VOM19980319.0900.2063
VOM19980627.0700.0572 -9.371074e-002 VOM19980627.0700.0572
VOM19980503.0700.0031 -9.382006e-002 VOM19980503.0700.0031
VOM19980522.0900.0158 -9.382241e-002 VOM19980522.0900.0158
VOM19980520.0730.0115 -9.385105e-002 VOM19980520.0730.0115
VOM19980305.0900.0332 -9.406422e-002 VOM19980305.0900.0332
VOM19980522.0730.0161 -9.407987e-002 VOM19980522.0730.0161
VOM19980410.0900.0207 -9.414450e-002 VOM19980410.0900.0207
VOM19980610.0730.0260 -9.440003e-002 VOM19980610.0730.0260
VOM19980317.0700.0510 -9.443752e-002 VOM19980317.0700.0510
VOM19980623.0700.0114 -9.444820e-002 VOM19980623.0700.0114
VOM19980220.0900.3430 -9.450835e-002 VOM19980220.0900.3430
VOM19980510.0730.0187 -9.492573e-002 VOM19980510.0730.0187
VOM19980510.0700.0361 -9.492573e-002 VOM19980510.0700.0361
VOM19980303.0900.2050 -9.536988e-002 VOM19980303.0900.2050
VOM19980509.0730.0027 -9.632224e-002 VOM19980509.0730.0027
VOM19980220.0900.2019 -9.643006e-002 VOM19980220.0900.2019
VOM19980316.0700.0356 -9.653419e-002 VOM19980316.0700.0356
VOM19980508.0730.0158 -9.669825e-002 VOM19980508.0730.0158
VOM19980522.0700.0165 -9.679769e-002 VOM19980522.0700.0165
VOM19980502.0700.0149 -9.724957e-002 VOM19980502.0700.0149
VOM19980508.0900.0143 -9.742087e-002 VOM19980508.0900.0143
VOM19980223.0900.0441 -9.782758e-002 VOM19980223.0900.0441
VOM19980424.0900.0036 -9.798007e-002 VOM19980424.0900.0036
VOM19980511.0700.0424 -9.890859e-002 VOM19980511.0700.0424
VOM19980501.0900.0031 -9.952273e-002 VOM19980501.0900.0031
VOM19980506.0700.0316 -9.966110e-002 VOM19980506.0700.0316
VOM19980508.0700.0194 -9.967130e-002 VOM19980508.0700.0194
VOM19980522.0730.0224 -9.974086e-002 VOM19980522.0730.0224
VOM19980326.0900.3332 -1.005441e-001 VOM19980326.0900.3332
VOM19980623.0700.0472 -1.005748e-001 VOM19980623.0700.0472
VOM19980505.0900.0037 -1.005793e-001 VOM19980505.0900.0037
VOM19980317.0900.3421 -1.007383e-001 VOM19980317.0900.3421
VOM19980602.0900.0005 -1.012532e-001 VOM19980602.0900.0005
VOM19980505.0730.0228 -1.014425e-001 VOM19980505.0730.0228
VOM19980505.0700.0481 -1.014425e-001 VOM19980505.0700.0481
VOM19980522.0900.0219 -1.021805e-001 VOM19980522.0900.0219
VOM19980317.0700.0629 -1.027240e-001 VOM19980317.0700.0629
VOM19980407.0900.0109 -1.027676e-001 VOM19980407.0900.0109
VOM19980504.0900.0001 -1.027711e-001 VOM19980504.0900.0001
VOM19980504.0730.0002 -1.027711e-001 VOM19980504.0730.0002
VOM19980501.0730.0272 -1.028048e-001 VOM19980501.0730.0272
VOM19980603.0730.0070 -1.032746e-001 VOM19980603.0730.0070
VOM19980616.0700.0420 -1.034499e-001 VOM19980616.0700.0420
VOM19980223.0700.0765 -1.042278e-001 VOM19980223.0700.0765
VOM19980527.0700.0354 -1.043329e-001 VOM19980527.0700.0354
VOM19980623.0900.0178 -1.050808e-001 VOM19980623.0900.0178
VOM19980627.0700.0466 -1.051564e-001 VOM19980627.0700.0466
VOM19980222.0700.0302 -1.056224e-001 VOM19980222.0700.0302
VOM19980606.0700.0513 -1.059661e-001 VOM19980606.0700.0513
VOM19980427.0900.0257 -1.060428e-001 VOM19980427.0900.0257
VOM19980528.0900.0044 -1.069592e-001 VOM19980528.0900.0044
VOM19980624.0730.0175 -1.076913e-001 VOM19980624.0730.0175
VOM19980523.0700.0538 -1.083399e-001 VOM19980523.0700.0538
VOM19980623.0730.0031 -1.083627e-001 VOM19980623.0730.0031
VOM19980625.0730.0264 -1.084557e-001 VOM19980625.0730.0264
VOM19980312.0900.1868 -1.086494e-001 VOM19980312.0900.1868
VOM19980407.0900.0166 -1.088585e-001 VOM19980407.0900.0166
VOM19980325.0900.3425 -1.088805e-001 VOM19980325.0900.3425
VOM19980223.0900.0351 -1.090691e-001 VOM19980223.0900.0351
VOM19980524.0730.0270 -1.091576e-001 VOM19980524.0730.0270
VOM19980616.0700.0515 -1.092629e-001 VOM19980616.0700.0515
VOM19980511.0900.0244 -1.096552e-001 VOM19980511.0900.0244
VOM19980305.0700.0436 -1.101377e-001 VOM19980305.0700.0436
VOM19980312.0900.0274 -1.103937e-001 VOM19980312.0900.0274
VOM19980227.0900.3434 -1.105817e-001 VOM19980227.0900.3434
VOM19980508.0700.0318 -1.108810e-001 VOM19980508.0700.0318
VOM19980627.0730.0279 -1.109131e-001 VOM19980627.0730.0279
VOM19980521.0700.0319 -1.122659e-001 VOM19980521.0700.0319
VOM19980223.0900.1970 -1.123084e-001 VOM19980223.0900.1970
VOM19980301.0700.0284 -1.141154e-001 VOM19980301.0700.0284
VOM19980616.0730.0275 -1.143654e-001 VOM19980616.0730.0275
VOM19980617.0700.0394 -1.145603e-001 VOM19980617.0700.0394
VOM19980220.0900.1940 -1.156359e-001 VOM19980220.0900.1940
VOM19980220.0900.0292 -1.157291e-001 VOM19980220.0900.0292
VOM19980416.0900.0090 -1.157685e-001 VOM19980416.0900.0090
VOM19980306.0700.0638 -1.165435e-001 VOM19980306.0700.0638
VOM19980605.0900.0161 -1.171065e-001 VOM19980605.0900.0161
VOM19980227.0900.3467 -1.172460e-001 VOM19980227.0900.3467
VOM19980227.0900.2094 -1.172460e-001 VOM19980227.0900.2094
VOM19980304.0900.0183 -1.177375e-001 VOM19980304.0900.0183
VOM19980502.0700.0528 -1.181097e-001 VOM19980502.0700.0528
VOM19980502.0730.0081 -1.194361e-001 VOM19980502.0730.0081
VOM19980220.0900.3473 -1.195915e-001 VOM19980220.0900.3473
VOM19980224.0900.3453 -1.198782e-001 VOM19980224.0900.3453
VOM19980223.0700.0734 -1.200285e-001 VOM19980223.0700.0734
VOM19980614.0700.0555 -1.201490e-001 VOM19980614.0700.0555
VOM19980522.0700.0381 -1.231011e-001 VOM19980522.0700.0381
VOM19980605.0730.0152 -1.264255e-001 VOM19980605.0730.0152
VOM19980605.0700.0194 -1.264255e-001 VOM19980605.0700.0194
VOM19980508.0900.0183 -1.302124e-001 VOM19980508.0900.0183
VOM19980527.0700.0546 -1.383775e-001 VOM19980527.0700.0546

Query 10 20070.query XXXXXX           
SyllableNo=5 SyllableCanNo=10 Avg=2.00
VOM19980603.0700.0103 5.023186e-001 VOM19980603.0700.0103
VOM19980530.0700.0037 3.507790e-001 VOM19980530.0700.0037
VOM19980531.0700.0120 3.266472e-001 VOM19980531.0700.0120
VOM19980529.0700.0100 2.996744e-001 VOM19980529.0700.0100
VOM19980529.0900.0046 2.990782e-001 VOM19980529.0900.0046
VOM19980529.0730.0042 2.990782e-001 VOM19980529.0730.0042
VOM19980529.0700.0041 2.985412e-001 VOM19980529.0700.0041
VOM19980529.0900.0008 2.918307e-001 VOM19980529.0900.0008
VOM19980529.0730.0003 2.918307e-001 VOM19980529.0730.0003
VOM19980616.0730.0180 2.916123e-001 VOM19980616.0730.0180
VOM19980616.0900.0100 2.912782e-001 VOM19980616.0900.0100
VOM19980520.0730.0039 2.877421e-001 VOM19980520.0730.0039
VOM19980520.0700.0074 2.858626e-001 VOM19980520.0700.0074
VOM19980319.0900.2169 2.752680e-001 VOM19980319.0900.2169
VOM19980224.0900.2345 2.752248e-001 VOM19980224.0900.2345
VOM19980528.0900.0006 2.748461e-001 VOM19980528.0900.0006
VOM19980520.0900.0081 2.736301e-001 VOM19980520.0900.0081
VOM19980612.0730.0039 2.575994e-001 VOM19980612.0730.0039
VOM19980526.0730.0039 2.566997e-001 VOM19980526.0730.0039
VOM19980317.0700.0723 2.506171e-001 VOM19980317.0700.0723
VOM19980511.0900.0244 2.499624e-001 VOM19980511.0900.0244
VOM19980515.0900.0086 2.494861e-001 VOM19980515.0900.0086
VOM19980515.0730.0128 2.478422e-001 VOM19980515.0730.0128
VOM19980319.0700.0177 2.475700e-001 VOM19980319.0700.0177
VOM19980530.0730.0003 2.391771e-001 VOM19980530.0730.0003
VOM19980526.0900.0034 2.361425e-001 VOM19980526.0900.0034
VOM19980605.0900.0007 2.308840e-001 VOM19980605.0900.0007
VOM19980607.0730.0002 2.285627e-001 VOM19980607.0730.0002
VOM19980616.0900.0077 2.284149e-001 VOM19980616.0900.0077
VOM19980616.0730.0252 2.284149e-001 VOM19980616.0730.0252
VOM19980522.0900.0121 2.265988e-001 VOM19980522.0900.0121
VOM19980522.0730.0122 2.265988e-001 VOM19980522.0730.0122
VOM19980614.0730.0072 2.263357e-001 VOM19980614.0730.0072
VOM19980515.0730.0097 2.226197e-001 VOM19980515.0730.0097
VOM19980515.0700.0236 2.205498e-001 VOM19980515.0700.0236
VOM19980605.0730.0003 2.182898e-001 VOM19980605.0730.0003
VOM19980612.0700.0080 2.111564e-001 VOM19980612.0700.0080
VOM19980527.0900.0049 2.087710e-001 VOM19980527.0900.0049
VOM19980527.0730.0043 2.087710e-001 VOM19980527.0730.0043
VOM19980526.0700.0133 2.085269e-001 VOM19980526.0700.0133
VOM19980515.0700.0170 2.019908e-001 VOM19980515.0700.0170
VOM19980529.0700.0168 2.013414e-001 VOM19980529.0700.0168
VOM19980607.0700.0045 1.984436e-001 VOM19980607.0700.0045
VOM19980619.0730.0035 1.955586e-001 VOM19980619.0730.0035
VOM19980602.0900.0005 1.925323e-001 VOM19980602.0900.0005
VOM19980225.0900.1275 1.899111e-001 VOM19980225.0900.1275
VOM19980527.0730.0079 1.885940e-001 VOM19980527.0730.0079
VOM19980527.0700.0163 1.884511e-001 VOM19980527.0700.0163
VOM19980603.0730.0070 1.880279e-001 VOM19980603.0730.0070
VOM19980619.0700.0149 1.878380e-001 VOM19980619.0700.0149
VOM19980522.0700.0258 1.854778e-001 VOM19980522.0700.0258
VOM19980530.0700.0107 1.820946e-001 VOM19980530.0700.0107
VOM19980527.0700.0094 1.811073e-001 VOM19980527.0700.0094
VOM19980522.0700.0215 1.800459e-001 VOM19980522.0700.0215
VOM19980530.0730.0037 1.796796e-001 VOM19980530.0730.0037
VOM19980602.0730.0002 1.795876e-001 VOM19980602.0730.0002
VOM19980416.0900.0090 1.783848e-001 VOM19980416.0900.0090
VOM19980521.0730.0070 1.778651e-001 VOM19980521.0730.0070
VOM19980521.0900.0107 1.773641e-001 VOM19980521.0900.0107
VOM19980523.0700.0312 1.772347e-001 VOM19980523.0700.0312
VOM19980223.0700.1730 1.731468e-001 VOM19980223.0700.1730
VOM19980612.0900.0008 1.727085e-001 VOM19980612.0900.0008
VOM19980406.0900.0112 1.721867e-001 VOM19980406.0900.0112
VOM19980606.0700.0098 1.705219e-001 VOM19980606.0700.0098
VOM19980316.0700.0317 1.705198e-001 VOM19980316.0700.0317
VOM19980603.0700.0169 1.684508e-001 VOM19980603.0700.0169
VOM19980521.0700.0223 1.663872e-001 VOM19980521.0700.0223
VOM19980520.0700.0129 1.633157e-001 VOM19980520.0700.0129
VOM19980403.0700.0684 1.605491e-001 VOM19980403.0700.0684
VOM19980623.0730.0101 1.570564e-001 VOM19980623.0730.0101
VOM19980623.0700.0507 1.570564e-001 VOM19980623.0700.0507
VOM19980613.0700.0112 1.564499e-001 VOM19980613.0700.0112
VOM19980407.0900.0109 1.557523e-001 VOM19980407.0900.0109
VOM19980604.0700.0039 1.544352e-001 VOM19980604.0700.0039
VOM19980605.0700.0097 1.510623e-001 VOM19980605.0700.0097
VOM19980520.0730.0078 1.496823e-001 VOM19980520.0730.0078
VOM19980630.0730.0091 1.494013e-001 VOM19980630.0730.0091
VOM19980505.0730.0228 1.482583e-001 VOM19980505.0730.0228
VOM19980505.0700.0481 1.482583e-001 VOM19980505.0700.0481
VOM19980618.0730.0003 1.478874e-001 VOM19980618.0730.0003
VOM19980613.0730.0031 1.453229e-001 VOM19980613.0730.0031
VOM19980606.0730.0060 1.429384e-001 VOM19980606.0730.0060
VOM19980630.0730.0248 1.426773e-001 VOM19980630.0730.0248
VOM19980520.0900.0115 1.420816e-001 VOM19980520.0900.0115
VOM19980526.0730.0131 1.376151e-001 VOM19980526.0730.0131
VOM19980603.0730.0115 1.375216e-001 VOM19980603.0730.0115
VOM19980223.0700.0332 1.358467e-001 VOM19980223.0700.0332
VOM19980619.0900.0007 1.327230e-001 VOM19980619.0900.0007
VOM19980224.0900.3453 1.310640e-001 VOM19980224.0900.3453
VOM19980612.0700.0038 1.301304e-001 VOM19980612.0700.0038
VOM19980620.0730.0034 1.300977e-001 VOM19980620.0730.0034
VOM19980606.0730.0028 1.299786e-001 VOM19980606.0730.0028
VOM19980604.0730.0002 1.298991e-001 VOM19980604.0730.0002
VOM19980526.0700.0342 1.289153e-001 VOM19980526.0700.0342
VOM19980604.0900.0008 1.287539e-001 VOM19980604.0900.0008
VOM19980609.0730.0276 1.275688e-001 VOM19980609.0730.0276
VOM19980606.0700.0150 1.273911e-001 VOM19980606.0700.0150
VOM19980618.0900.0057 1.273584e-001 VOM19980618.0900.0057
VOM19980604.0900.0124 1.261586e-001 VOM19980604.0900.0124
VOM19980604.0730.0143 1.261586e-001 VOM19980604.0730.0143
VOM19980526.0900.0186 1.260471e-001 VOM19980526.0900.0186
VOM19980618.0700.0041 1.254245e-001 VOM19980618.0700.0041
VOM19980306.0700.0507 1.242091e-001 VOM19980306.0700.0507
VOM19980630.0700.0296 1.219555e-001 VOM19980630.0700.0296
VOM19980611.0700.0046 1.218676e-001 VOM19980611.0700.0046
VOM19980611.0900.0185 1.191938e-001 VOM19980611.0900.0185
VOM19980603.0900.0116 1.189074e-001 VOM19980603.0900.0116
VOM19980421.0900.0180 1.182808e-001 VOM19980421.0900.0180
VOM19980606.0700.0244 1.180689e-001 VOM19980606.0700.0244
VOM19980223.0900.1820 1.166442e-001 VOM19980223.0900.1820
VOM19980612.0900.0038 1.157097e-001 VOM19980612.0900.0038
VOM19980604.0700.0269 1.156380e-001 VOM19980604.0700.0269
VOM19980428.0900.0080 1.152246e-001 VOM19980428.0900.0080
VOM19980223.0900.0231 1.148942e-001 VOM19980223.0900.0231
VOM19980618.0700.0187 1.143316e-001 VOM19980618.0700.0187
VOM19980224.0700.0481 1.142040e-001 VOM19980224.0700.0481
VOM19980314.0700.0239 1.128067e-001 VOM19980314.0700.0239
VOM19980319.0900.0647 1.125834e-001 VOM19980319.0900.0647
VOM19980326.0900.2725 1.118148e-001 VOM19980326.0900.2725
VOM19980619.0700.0090 1.115394e-001 VOM19980619.0700.0090
VOM19980223.0900.3434 1.115252e-001 VOM19980223.0900.3434
VOM19980326.0700.2676 1.110089e-001 VOM19980326.0700.2676
VOM19980314.0700.1911 1.077375e-001 VOM19980314.0700.1911
VOM19980620.0700.0093 1.073468e-001 VOM19980620.0700.0093
VOM19980604.0730.0106 1.062790e-001 VOM19980604.0730.0106
VOM19980611.0730.0005 1.058855e-001 VOM19980611.0730.0005
VOM19980626.0730.0153 1.055440e-001 VOM19980626.0730.0153
VOM19980626.0900.0156 1.038054e-001 VOM19980626.0900.0156
VOM19980604.0900.0085 1.036608e-001 VOM19980604.0900.0085
VOM19980602.0700.0036 1.012497e-001 VOM19980602.0700.0036
VOM19980604.0700.0236 1.005840e-001 VOM19980604.0700.0236
VOM19980515.0900.0047 9.933205e-002 VOM19980515.0900.0047
VOM19980626.0900.0124 9.811576e-002 VOM19980626.0900.0124
VOM19980626.0730.0122 9.811576e-002 VOM19980626.0730.0122
VOM19980316.0900.1523 9.760341e-002 VOM19980316.0900.1523
VOM19980302.0700.3423 9.719180e-002 VOM19980302.0700.3423
VOM19980227.0900.2729 9.678131e-002 VOM19980227.0900.2729
VOM19980606.0730.0271 9.645120e-002 VOM19980606.0730.0271
VOM19980515.0900.0164 9.500460e-002 VOM19980515.0900.0164
VOM19980303.0700.0524 9.399214e-002 VOM19980303.0700.0524
